tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,3673,0,live,ITGA2,"BR, CD49B, GPIa, HPA-5, VLA-2, VLAA2",integrin subunit alpha 2,"integrin alpha-2|CD49 antigen-like family member B|alpha 2 integrin|alpha 2 subunit of VLA-2 receptor|collagen receptor|glycoprotein Ia|human platelet alloantigen 5|human platelet alloantigen system 5|integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)|platelet antigen Br|platelet glycoprotein GPIa|platelet membrane glycoprotein Ia|very late activation protein 2 receptor, alpha-2 subunit|very late activation receptor alpha-2 subunit|very late activation receptor subunit alpha-2",5q11.2,5,NC_000005.10,52989352,53094779,plus,30,192974
9606,Homo sapiens,1051,0,live,CEBPB,"C/EBP-beta, IL6DBP, NF-IL6, TCF5",CCAAT enhancer binding protein beta,"CCAAT/enhancer-binding protein beta|CCAAT/enhancer binding protein (C/EBP), beta|interleukin 6-dependent DNA-binding protein|nuclear factor NF-IL6|nuclear factor of interleukin 6|transcription factor 5|transcription factor C/EBP beta",20q13.13,20,NC_000020.11,50190583,50192690,plus,1,189965
9606,Homo sapiens,3838,0,live,KPNA2,"IPOA1, PTAC58, QIP2, RCH1, SRP1-alpha, SRP1alpha",karyopherin subunit alpha 2,"importin subunit alpha-1|RAG cohort protein 1|importin subunit alpha-2|importin-alpha-P1|karyopherin alpha 2 (RAG cohort 1, importin alpha 1)|nuclear pore-targeting complex 58kD component|pendulin",17q24.2,17,NC_000017.11,68035735,68046854,plus,12,600685
9606,Homo sapiens,406989,0,live,MIR206,"MIRN206, miRNA206, mir-206",microRNA 206,hsa-mir-206,6p12.2,6,NC_000006.12,52144349,52144434,plus,1,611599
9606,Homo sapiens,407048,0,live,MIR92A1,"C13orf25, MIR17HG, MIR92-1, MIRH1, MIRHG1, MIRN92-1, MIRN92A-1, MIRN92A1, miRNA92-1, mir-92a-1",microRNA 92a-1,Putative microRNA 17 host gene protein|Putative microRNA host gene 1 protein|hsa-mir-92-1|hsa-mir-92a-1|microRNA 92-1,13q31.3,13,NC_000013.11,91351314,91351391,plus,1,609422
9606,Homo sapiens,6462,0,live,SHBG,"ABP, SBP, TEBG",sex hormone binding globulin,sex hormone-binding globulin|sex steroid-binding protein|testis-specific androgen-binding protein|testosterone-binding beta-globulin|testosterone-estradiol-binding globulin|testosterone-estrogen-binding globulin,17p13.1,17,NC_000017.11,7614064,7633372,plus,10,182205
9606,Homo sapiens,55107,0,live,ANO1,"DOG1, INDMS, ORAOV2, TAOS2, TMEM16A",anoctamin 1,"anoctamin-1|Ca2+-activated Cl- channel|anoctamin 1, calcium activated chloride channel|calcium activated chloride channel|discovered on gastrointestinal stromal tumors protein 1|oral cancer overexpressed 2|transmembrane protein 16A (eight membrane-spanning domains)|tumor-amplified and overexpressed sequence 2",11q13.3,11,NC_000011.10,69965997,70189530,plus,31,610108
9606,Homo sapiens,1410,0,live,CRYAB,"CMD1II, CRYA2, CTPP2, CTRCT16, HEL-S-101, HSPB5, MFM2",crystallin alpha B,alpha-crystallin B chain|epididymis secretory protein Li 101|heat shock protein beta-5|heat-shock 20 kD like-protein|renal carcinoma antigen NY-REN-27|rosenthal fiber component,11q23.1,11,NC_000011.10,111908564,111923740,minus,6,123590
9606,Homo sapiens,23476,0,live,BRD4,"CAP, FSHRG4, HUNK1, HUNKI, MCAP",bromodomain containing 4,bromodomain-containing protein 4|chromosome-associated protein|female sterile homeotic related gene 4|mitotic chromosome-associated protein,19p13.12,19,NC_000019.10,15235519,15332539,minus,26,608749
9606,Homo sapiens,133,0,live,ADM,"AM, PAMP",adrenomedullin,pro-adrenomedullin|preproadrenomedullin|proadrenomedullin N-20 terminal peptide,11p15.4,11,NC_000011.10,10305073,10307397,plus,4,103275
9606,Homo sapiens,940,0,live,CD28,Tp44,CD28 molecule,T-cell-specific surface glycoprotein CD28,2q33.2,2,NC_000002.12,203706482,203738912,plus,5,186760
9606,Homo sapiens,22933,0,live,SIRT2,"SIR2, SIR2L, SIR2L2",sirtuin 2,NAD-dependent protein deacetylase sirtuin-2|NAD-dependent deacetylase sirtuin-2|NAD-dependent protein defatty-acylase sirtuin-2|SIR2-like protein 2|regulatory protein SIR2 homolog 2|silent information regulator 2|sir2-related protein type 2|sirtuin type 2,19q13.2,19,NC_000019.10,38878555,38899618,minus,17,604480
9606,Homo sapiens,847,0,live,CAT,,catalase,catalase|epididymis secretory sperm binding protein,11p13,11,NC_000011.10,34438934,34472060,plus,13,115500
9606,Homo sapiens,4771,0,live,NF2,"ACN, BANF, SCH, SWNV, merlin-1","NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor",merlin|bilateral acoustic neurofibromatosis|moesin-ezrin-radixin like|moesin-ezrin-radixin-like protein|moesin-ezrin-radizin-like protein|neurofibromin 2 (bilateral acoustic neuroma)|neurofibromin-2|schwannomerlin|schwannomin,22q12.2,22,NC_000022.11,29603556,29698600,plus,20,607379
9606,Homo sapiens,5725,0,live,PTBP1,"HNRNP-I, HNRNPI, HNRPI, PTB, PTB-1, PTB-T, PTB2, PTB3, PTB4, pPTB",polypyrimidine tract binding protein 1,polypyrimidine tract-binding protein 1|57 kDa RNA-binding protein PPTB-1|RNA-binding protein|heterogeneous nuclear ribonucleoprotein I|heterogeneous nuclear ribonucleoprotein polypeptide I|hnRNP I|polypyrimidine tract binding protein (heterogeneous nuclear ribonucleoprotein I),19p13.3,19,NC_000019.10,797452,812312,plus,16,600693
9606,Homo sapiens,9332,0,live,CD163,"M130, MM130, SCARI1",CD163 molecule,scavenger receptor cysteine-rich type 1 protein M130|hemoglobin scavenger receptor|macrophage-associated antigen,12p13.31,12,NC_000012.12,7470811,7503777,minus,17,605545
9606,Homo sapiens,4586,0,live,MUC5AC,"MUC5, TBM, leB, mucin","mucin 5AC, oligomeric mucus/gel-forming","mucin-5AC|gastric mucin|lewis B blood group antigen|major airway glycoprotein|mucin 5, subtypes A and C, tracheobronchial/gastric|mucin 5AC, oligomeric mucus/gel-forming pseudogene|mucin-5 subtype AC, tracheobronchial|tracheobronchial mucin",11p15.5,11,NC_000011.10,1157953,1201138,plus,49,158373
9606,Homo sapiens,10855,0,live,HPSE,"HPA, HPA1, HPR11, HSE1, HPSE",heparanase,heparanase|endo-glucoronidase|heparanase-1,4q21.23,4,NC_000004.12,83292461,83335153,minus,13,604724
9606,Homo sapiens,6464,0,live,SHC1,"SHC, SHCA",SHC adaptor protein 1,SHC-transforming protein 1|SH2 domain protein C1|SHC (Src homology 2 domain containing) transforming protein 1|SHC-transforming protein 3|SHC-transforming protein A,1q21.3,1,NC_000001.11,154962298,154974376,minus,15,600560
9606,Homo sapiens,574456,0,live,MIR497,"MIRN497, hsa-mir-497, mir-497",microRNA 497,,17p13.1,17,NC_000017.11,7017911,7018022,minus,1,615672
9606,Homo sapiens,684,0,live,BST2,"CD317, HM1.24, TETHERIN",bone marrow stromal cell antigen 2,bone marrow stromal antigen 2|BST-2|HM1.24 antigen|NPC-A-7|antiviral factor tetherin,19p13.11,19,NC_000019.10,17402939,17405630,minus,5,600534
9606,Homo sapiens,406987,0,live,MIR204,"MIRN204, RDICC, miRNA204, mir-204",microRNA 204,hsa-mir-204,9q21.12,9,NC_000009.12,70809975,70810084,minus,1,610942
9606,Homo sapiens,406992,0,live,MIR210,"MIRN210, mir-210",microRNA 210,hsa-mir-210,11p15.5,11,NC_000011.10,568089,568198,minus,1,612982
9606,Homo sapiens,3014,0,live,H2AX,"H2A.X, H2A/X, H2AFX",H2A.X variant histone,histone H2AX|H2A histone family member X|H2AX histone|histone H2A.x,11q23.3,11,NC_000011.10,119093874,119095465,minus,1,601772
9606,Homo sapiens,4548,0,live,MTR,"HMAG, MS, cblG",5-methyltetrahydrofolate-homocysteine methyltransferase,methionine synthase|5-methyltetrahydrofolate-homocysteine methyltransferase 1|cobalamin-dependent methionine synthase|vitamin-B12 dependent methionine synthase,1q43,1,NC_000001.11,236795281,236903981,plus,33,156570
9606,Homo sapiens,5294,0,live,PIK3CG,"IMD97, PI3CG, PI3K, PI3Kgamma, PIK3, p110gamma, p120-PI3K","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform|1-phosphatidylinositol 3-kinase|PI3-kinase subunit gamma|phosphatidylinositol 3 kinase gamma, p110 gamma|phosphatidylinositol 3-kinase catalytic 110-kD gamma|phosphatidylinositol-4,5-bisphosphate 3-kinase 110 kDa catalytic subunit gamma|phosphoinositide-3-kinase gamma catalytic subunit|ptdIns-3-kinase subunit gamma|ptdIns-3-kinase subunit p110-gamma|serine/threonine protein kinase PIK3CG",7q22.3,7,NC_000007.14,106865282,106908980,plus,14,601232
9606,Homo sapiens,252995,0,live,FNDC5,"FRCP2, irisin",fibronectin type III domain containing 5,fibronectin type III domain-containing protein 5|fibronectin type III repeat-containing protein 2,1p35.1,1,NC_000001.11,32862268,32872484,minus,7,611906
9606,Homo sapiens,57447,0,live,NDRG2,SYLD,NDRG family member 2,protein NDRG2|N-myc downstream regulator 2|N-myc downstream-regulated gene 2 protein|NDR1-related protein NDR2|cytoplasmic protein Ndr1|syld709613 protein,14q11.2,14,NC_000014.9,21016763,21070872,minus,22,605272
9606,Homo sapiens,10599,0,live,SLCO1B1,"HBLRR, LST-1, LST1, OATP-C, OATP1B1, OATP2, OATPC, SLC21A6",solute carrier organic anion transporter family member 1B1,"solute carrier organic anion transporter family member 1B1|OATP-2|liver-specific organic anion transporter 1|organic anion transporter SLC21A6|sodium-independent organic anion-transporting polypeptide 2|solute carrier family 21 (organic anion transporter), member 6",12p12.1,12,NC_000012.12,21131194,21239796,plus,15,604843
9606,Homo sapiens,898,0,live,CCNE1,"CCNE, pCCNE1",cyclin E1,G1/S-specific cyclin-E1,19q12,19,NC_000019.10,29811991,29824312,plus,12,123837
9606,Homo sapiens,25937,0,live,WWTR1,TAZ,WW domain containing transcription regulator 1,WW domain-containing transcription regulator protein 1|transcriptional co-activator with PDZ-binding motif,3q25.1,3,NC_000003.12,149517235,149724788,minus,16,607392
9606,Homo sapiens,3297,0,live,HSF1,HSTF1,heat shock transcription factor 1,heat shock factor protein 1,8q24.3,8,NC_000008.11,144291604,144314720,plus,15,140580
9606,Homo sapiens,23621,0,live,BACE1,"ASP2, BACE, HSPC104",beta-secretase 1,beta-secretase 1|APP beta-secretase|asp 2|aspartyl protease 2|beta-site APP cleaving enzyme 1|beta-site APP-cleaving enzyme|beta-site amyloid beta A4 precursor protein-cleaving enzyme|memapsin-2|membrane-associated aspartic protease 2|transmembrane aspartic proteinase Asp2,11q23.3,11,NC_000011.10,117285698,117316256,minus,11,604252
9606,Homo sapiens,2149,0,live,F2R,"CF2R, HTR, PAR-1, PAR1, TR",coagulation factor II thrombin receptor,proteinase-activated receptor 1|protease-activated receptor 1,5q13.3,5,NC_000005.10,76716126,76735770,plus,3,187930
9606,Homo sapiens,5610,0,live,EIF2AK2,"DYT33, EIF2AK1, LEUDEN, PKR, PPP1R83, PRKR",eukaryotic translation initiation factor 2 alpha kinase 2,"interferon-induced, double-stranded RNA-activated protein kinase|P1/eIF-2A protein kinase|double stranded RNA activated protein kinase|eIF-2A protein kinase 2|interferon-inducible elF2alpha kinase|p68 kinase|protein kinase R|protein kinase RNA-regulated|protein kinase, interferon-inducible double stranded RNA dependent|protein phosphatase 1, regulatory subunit 83|tyrosine-protein kinase EIF2AK2",2p22.2,2,NC_000002.12,37099210,37156980,minus,17,176871
9606,Homo sapiens,135,0,live,ADORA2A,"A2aR, ADORA2, RDC8",adenosine A2a receptor,adenosine receptor A2a|adenosine receptor subtype A2a,22q11.23,22,NC_000022.11,24423597,24442357,plus,6,102776
9606,Homo sapiens,6598,0,live,SMARCB1,"BAF47, CSS3, INI-1, INI1, MRD15, PPP1R144, RDT, RTPS1, SNF5, SNF5L1, SWNTS1, Sfh1p, Snr1, hSNFS","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1|BRG1-associated factor 47|SNF5 homolog|SWI/SNF-related matrix-associated protein|hSNF5|integrase interactor 1 protein|malignant rhabdoid tumor suppressor|protein phosphatase 1, regulatory subunit 144|sucrose nonfermenting, yeast, homolog-like 1",22q11,22,NC_000022.11,23786966,23838009,plus,9,601607
9606,Homo sapiens,947,0,live,CD34,,CD34 molecule,hematopoietic progenitor cell antigen CD34|CD34 antigen|CD34 sialomucin,1q32.2,1,NC_000001.11,207880972,207911125,minus,8,142230
9606,Homo sapiens,2784,0,live,GNB3,"CSNB1H, HG2D",G protein subunit beta 3,"guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3|G protein, beta-3 subunit|GTP-binding regulatory protein beta-3 chain|guanine nucleotide binding protein (G protein), beta polypeptide 3|guanine nucleotide-binding protein G(I)/G(S)/G(T) beta subunit 3|heterotrimeric guanine nucleotide-binding protein 2D|hypertension associated protein|transducin beta chain 3",12p13.31,12,NC_000012.12,6840925,6847393,plus,8,139130
9606,Homo sapiens,875,0,live,CBS,"CBSL, HIP4",cystathionine beta-synthase,cystathionine beta-synthase|Cystathionine beta-synthase-like protein|beta-thionase|methylcysteine synthase|serine sulfhydrase,21q22.3,21,NC_000021.9,43053191,43076873,minus,23,613381
9606,Homo sapiens,2052,0,live,EPHX1,"EPHX, EPOX, HYL1, MEH",epoxide hydrolase 1,"epoxide hydrolase 1|epoxide hydratase|epoxide hydrolase 1 microsomal|epoxide hydrolase 1, microsomal (xenobiotic)",1q42.12,1,NC_000001.11,225810124,225845563,plus,11,132810
9606,Homo sapiens,5741,0,live,PTH,"FIH11, PTH",parathyroid hormone,parathyroid hormone|parathormone|parathyrin|parathyroid hormone 1|prepro-PTH|preproparathyroid hormone,11p15.3,11,NC_000011.10,13492054,13496181,minus,4,168450
9606,Homo sapiens,10664,0,live,CTCF,"CFAP108, FAP108, MRD21",CCCTC-binding factor,transcriptional repressor CTCF|11 zinc finger transcriptional repressor|11-zinc finger protein|CCCTC-binding factor (zinc finger protein)|CTCFL paralog,16q22.1,16,NC_000016.10,67562526,67639185,plus,13,604167
9606,Homo sapiens,5268,0,live,SERPINB5,"PI5, maspin",serpin family B member 5,"serpin B5|PI-5|peptidase inhibitor 5|protease inhibitor 5 (maspin)|serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 5|serpin peptidase inhibitor, clade B (ovalbumin), member 5",18q21.33,18,NC_000018.10,63476958,63505085,plus,8,154790
9606,Homo sapiens,2289,0,live,FKBP5,"AIG61, FKBP54, P54, PPIase, Ptg-10, FKBP5",FKBP prolyl isomerase 5,peptidyl-prolyl cis-trans isomerase FKBP5|51 kDa FK506-binding protein|51 kDa FKBP|54 kDa progesterone receptor-associated immunophilin|FF1 antigen|FK506 binding protein 5|FKBP-51|HSP90-binding immunophilin|PPIase FKBP5|T-cell FK506-binding protein|androgen-regulated protein 6|peptidylprolyl cis-trans isomerase|rotamase,6p21.31,6,NC_000006.12,35573590,35728583,minus,13,602623
9606,Homo sapiens,51474,0,live,LIMA1,"EPLIN, LDLCQ8, SREBP3",LIM domain and actin binding 1,LIM domain and actin-binding protein 1|epithelial protein lost in neoplasm beta|sterol regulatory element binding protein 3,12q13.12,12,NC_000012.12,50175788,50283520,minus,14,608364
9606,Homo sapiens,3397,0,live,ID1,"ID, bHLHb24",inhibitor of DNA binding 1,"DNA-binding protein inhibitor ID-1|class B basic helix-loop-helix protein 24|dJ857M17.1.2 (inhibitor of DNA binding 1, dominant negative helix-loop-helix protein)|inhibitor of DNA binding 1, HLH protein|inhibitor of DNA binding 1, dominant negative helix-loop-helix protein|inhibitor of differentiation 1",20q11.21,20,NC_000020.11,31605289,31606510,plus,1,600349
9606,Homo sapiens,9423,0,live,NTN1,"MRMV4, NET1L, NTN1",netrin 1,"netrin-1|epididymis tissue protein Li 131P|netrin 1, mouse, homolog of",17p13.1,17,NC_000017.11,9003087,9244000,plus,9,601614
9606,Homo sapiens,4914,0,live,NTRK1,"MTC, TRK, TRK1, TRKA, Trk-A, p140-TrkA",neurotrophic receptor tyrosine kinase 1,"high affinity nerve growth factor receptor|Oncogene TRK|TRK1-transforming tyrosine kinase protein|gp140trk|neurotrophic tyrosine kinase, receptor, type 1|tropomyosin receptor kinase A|tropomyosin-related kinase A|tyrosine kinase receptor A",1q23.1,1,NC_000001.11,156815750,156881850,plus,19,191315
9606,Homo sapiens,4157,0,live,MC1R,"CMM5, MSH-R, SHEP2",melanocortin 1 receptor,melanocyte-stimulating hormone receptor|MC1-R|alpha melanocyte stimulating hormone receptor|melanotropin receptor,16q24.3,16,NC_000016.10,89918862,89920972,plus,1,155555
9606,Homo sapiens,2078,0,live,ERG,"LMPHM14, erg-3, p55",ETS transcription factor ERG,"transcriptional regulator ERG|ERG, ETS transcription factor|FUS/ERG fusion protein|TMPRSS2/ERG fusion|ets-related|transcriptional regulator ERG (transforming protein ERG)|v-ets avian erythroblastosis virus E26 oncogene homolog|v-ets avian erythroblastosis virus E26 oncogene related|v-ets erythroblastosis virus E26 oncogene homolog|v-ets erythroblastosis virus E26 oncogene like",21q22.2,21,NC_000021.9,38367261,38661783,minus,17,165080
9606,Homo sapiens,4583,0,live,MUC2,"MLP, MUC-2, SMUC","mucin 2, oligomeric mucus/gel-forming","mucin-2|mucin 2, intestinal/tracheal",11p15.5,11,NC_000011.10,1074874,1110508,plus,49,158370
9606,Homo sapiens,6198,0,live,RPS6KB1,"PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70 S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha",ribosomal protein S6 kinase B1,"ribosomal protein S6 kinase beta-1|ribosomal protein S6 kinase I|ribosomal protein S6 kinase, 70kDa, polypeptide 1|serine/threonine kinase 14 alpha|serine/threonine-protein kinase 14A",17q23.1,17,NC_000017.11,59893121,59950574,plus,19,608938
9606,Homo sapiens,2624,0,live,GATA2,"DCML, IMD21, MONOMAC, NFE1B",GATA binding protein 2,endothelial transcription factor GATA-2,3q21.3,3,NC_000003.12,128479422,128493201,minus,8,137295
9606,Homo sapiens,7249,0,live,TSC2,"LAM, PPP1R160, TSC4",TSC complex subunit 2,"tuberin|protein phosphatase 1, regulatory subunit 160|tuberous sclerosis 2 protein",16p13.3,16,NC_000016.10,2047985,2089491,plus,45,191092
9606,Homo sapiens,5155,0,live,PDGFB,"IBGC5, PDGF-2, PDGF2, SIS, SSV, c-sis",platelet derived growth factor subunit B,"platelet-derived growth factor subunit B|PDGF subunit B|PDGF, B chain|becaplermin|epididymis secretory sperm binding protein|platelet-derived growth factor 2|platelet-derived growth factor B chain|platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)|platelet-derived growth factor, beta polypeptide (oncogene SIS)|proto-oncogene c-Sis",22q13.1,22,NC_000022.11,39223359,39244982,minus,9,190040
9606,Homo sapiens,6374,0,live,CXCL5,"ENA-78, SCYB5",C-X-C motif chemokine ligand 5,"C-X-C motif chemokine 5|chemokine (C-X-C motif) ligand 5|epithelial-derived neutrophil-activating protein 78|neutrophil-activating peptide ENA-78|neutrophil-activating protein 78|small inducible cytokine subfamily B (Cys-X-Cys), member 5 (epithelial-derived neutrophil-activating peptide 78)",4q13.3,4,NC_000004.12,73995642,73998677,minus,4,600324
9606,Homo sapiens,4684,0,live,NCAM1,"CD56, MSK39, NCAM",neural cell adhesion molecule 1,"neural cell adhesion molecule 1|antigen recognized by monoclonal antibody 5.1H11|neural cell adhesion molecule, NCAM",11q23.2,11,NC_000011.10,112961420,113278436,plus,26,116930
9606,Homo sapiens,407010,0,live,MIR23A,"MIRN23A, hsa-mir-23a, miRNA23A, mir-23a",microRNA 23a,,19p13.12,19,NC_000019.10,13836587,13836659,minus,1,607962
9606,Homo sapiens,6279,0,live,S100A8,"60B8AG, CAGA, CFAG, CGLA, CP-10, L1Ag, MA387, MIF, MRP8, NIF, P8, S100-A8",S100 calcium binding protein A8,protein S100-A8|calgranulin A|calprotectin L1L subunit|cystic fibrosis antigen|leukocyte L1 complex light chain|migration inhibitory factor-related protein 8|urinary stone protein band A,1q21.3,1,NC_000001.11,153390032,153422583,minus,5,123885
9606,Homo sapiens,345,0,live,APOC3,"APOCIII, Apo-C3, ApoC-3",apolipoprotein C3,apolipoprotein C-III,11q23.3,11,NC_000011.10,116829907,116833072,plus,4,107720
9606,Homo sapiens,50507,0,live,NOX4,"KOX, KOX-1, RENOX",NADPH oxidase 4,NADPH oxidase 4|kidney oxidase-1|kidney superoxide-producing NADPH oxidase|renal NAD(P)H-oxidase,11q14.3,11,NC_000011.10,89324353,89589557,minus,26,605261
9606,Homo sapiens,2167,0,live,FABP4,"A-FABP, AFABP, ALBP, HEL-S-104, aP2",fatty acid binding protein 4,"fatty acid-binding protein, adipocyte|adipocyte fatty acid binding protein|adipocyte lipid-binding protein|adipocyte-type fatty acid-binding protein|epididymis secretory protein Li 104|fatty acid binding protein 4, adipocyte",8q21.13,8,NC_000008.11,81478419,81483233,minus,4,600434
9606,Homo sapiens,3624,0,live,INHBA,"EDF, FRP",inhibin subunit beta A,"inhibin beta A chain|FSH-releasing protein|Inhibin, beta-1|activin beta-A chain|erythroid differentiation factor|erythroid differentiation protein|follicle-stimulating hormone-releasing protein|inhibin beta A subunit|inhibin, beta A (activin A, activin AB alpha polypeptide)",7p14.1,7,NC_000007.14,41685114,41705406,minus,5,147290
9606,Homo sapiens,6403,0,live,SELP,"CD62, CD62P, GMP140, GRMP, LECAM3, PADGEM, PSEL",selectin P,"P-selectin|CD62 antigen-like family member P|GMP-140|granule membrane protein 140|granule membrane protein 140kDa|granulocyte membrane protein|leukocyte-endothelial cell adhesion molecule 3|platelet activation dependent granule-external membrane protein|platelet alpha-granule membrane protein|selectin P (granule membrane protein 140kDa, antigen CD62)",1q24.2,1,NC_000001.11,169588849,169630124,minus,17,173610
9606,Homo sapiens,407042,0,live,MIR34C,"MIRN34C, miRNA34C, mir-34c",microRNA 34c,hsa-mir-34c,11q23.1,11,NC_000011.10,111513439,111513515,plus,1,611375
9606,Homo sapiens,6364,0,live,CCL20,"CKb4, Exodus, LARC, MIP-3-alpha, MIP-3a, MIP3A, SCYA20, ST38",C-C motif chemokine ligand 20,"C-C motif chemokine 20|CC chemokine LARC|beta chemokine exodus-1|chemokine (C-C motif) ligand 20|liver and activation-regulated chemokine|macrophage inflammatory protein 3 alpha|small inducible cytokine subfamily A (Cys-Cys), member 20|small-inducible cytokine A20",2q36.3,2,NC_000002.12,227813842,227817556,plus,4,601960
9606,Homo sapiens,6401,0,live,SELE,"CD62E, ELAM, ELAM1, ESEL, LECAM2, selectin-e",selectin E,E-selectin|CD62 antigen-like family member E|ELAM-1|endothelial adhesion molecule 1|endothelial leukocyte adhesion molecule 1|leukocyte endothelial cell adhesion molecule 2,1q24.2,1,NC_000001.11,169722640,169734079,minus,14,131210
9606,Homo sapiens,8312,0,live,AXIN1,"AXIN, CMDOH, PPP1R49",axin 1,"axin-1|axis inhibition protein 1|axis inhibitor 1|fused, mouse, homolog of|protein phosphatase 1, regulatory subunit 49",16p13.3,16,NC_000016.10,287440,352723,minus,17,603816
9606,Homo sapiens,8202,0,live,NCOA3,"ACTR, AIB-1, AIB1, CAGH16, CTG26, KAT13B, RAC3, SRC-3, SRC3, TNRC14, TNRC16, TRAM-1, bHLHe42, pCIP",nuclear receptor coactivator 3,nuclear receptor coactivator 3|CBP-interacting protein|amplified in breast cancer 1 protein|class E basic helix-loop-helix protein 42|receptor-associated coactivator 3|steroid receptor coactivator protein 3|thyroid hormone receptor activator molecule 1,20q13.12,20,NC_000020.11,47501887,47656872,plus,23,601937
9606,Homo sapiens,4602,0,live,MYB,"Cmyb, c-myb, c-myb_CDS, efg","MYB proto-oncogene, transcription factor",transcriptional activator Myb|MYB-GATA1 fusion protein|oncogene AMV|proto-oncogene c-Myb|v-myb avian myeloblastosis viral oncogene homolog,6q23.3,6,NC_000006.12,135181308,135219172,plus,20,189990
9606,Homo sapiens,240,0,live,ALOX5,"5-LO, 5-LOX, 5LPG, LOG5",arachidonate 5-lipoxygenase,polyunsaturated fatty acid 5-lipoxygenase|LOX-5|arachidonic acid 5-lipoxygenase|leukotriene A4 synthase,10q11.21,10,NC_000010.11,45374216,45446117,plus,14,152390
9606,Homo sapiens,84876,0,live,ORAI1,"CRACM1, IMD9, ORAT1, TAM2, TMEM142A",ORAI calcium release-activated calcium modulator 1,calcium release-activated calcium channel protein 1|calcium release-activated calcium modulator 1|protein orai-1|transmembrane protein 142A,12q24.31,12,NC_000012.12,121626530,121643109,plus,2,610277
9606,Homo sapiens,27113,0,live,BBC3,"JFY-1, JFY1, PUMA",BCL2 binding component 3,bcl-2-binding component 3|p53 up-regulated modulator of apoptosis|p53-upregulated modulator of apoptosis,19q13.32,19,NC_000019.10,47220824,47232860,minus,8,605854
9606,Homo sapiens,3190,0,live,HNRNPK,"AUKS, CSBP, HNRPK, TUNP",heterogeneous nuclear ribonucleoprotein K,heterogeneous nuclear ribonucleoprotein K|dC-stretch binding protein|transformation upregulated nuclear protein,9q21.32,9,NC_000009.12,83968083,83980615,minus,18,600712
9606,Homo sapiens,7045,0,live,TGFBI,"BIGH3, CDB1, CDG2, CDGG1, CSD, CSD1, CSD2, CSD3, EBMD, LCD1",transforming growth factor beta induced,"transforming growth factor-beta-induced protein ig-h3|RGD-CAP|RGD-containing collagen-associated protein|beta ig-h3|betaig-h3|kerato-epithelin|transforming growth factor beta-induced 68kDa|transforming growth factor, beta-induced, 68kD",5q31.1,5,NC_000005.10,136028988,136063818,plus,17,601692
9606,Homo sapiens,9212,0,live,AURKB,"AIK2, AIM-1, AIM1, ARK-2, ARK2, AurB, IPL1, PPP1R48, STK-1, STK12, STK5, aurkb-sv1, aurkb-sv2",aurora kinase B,"aurora kinase B|aurora kinase B-Sv1|aurora kinase B-Sv2|aurora- and Ipl1-like midbody-associated protein 1|aurora- and Ipl1-like midbody-associated protein 1 homolog|aurora-1|aurora-B|aurora-related kinase 2|aurora/IPL1-related kinase 2|protein phosphatase 1, regulatory subunit 48|serine/threonine kinase 12|serine/threonine-protein kinase 12|serine/threonine-protein kinase 5|serine/threonine-protein kinase aurora-B",17p13.1,17,NC_000017.11,8204731,8210575,minus,10,604970
9606,Homo sapiens,7273,0,live,TTN,"CMD1G, CMH9, CMPD4, CMYP5, EOMFC, HMERF, LGMD2J, LGMDR10, MYLK5, SALMY, TMD",titin,titin|connectin|rhabdomyosarcoma antigen MU-RMS-40.14,2q31.2,2,NC_000002.12,178525989,178807423,minus,364,188840
9606,Homo sapiens,407050,0,live,MIR93,"MIRN9, MIRN93, hsa-mir-93, miR-93",microRNA 93,,7q22.1,7,NC_000007.14,100093768,100093847,minus,1,612984
9606,Homo sapiens,4057,0,live,LTF,"GIG12, HEL110, HLF2, LF",lactotransferrin,lactotransferrin|epididymis luminal protein 110|growth-inhibiting protein 12|kaliocin-1|lactoferricin|lactoferroxin|neutrophil lactoferrin|talalactoferrin,3p21.31,3,NC_000003.12,46435645,46485234,minus,22,150210
9606,Homo sapiens,9112,0,live,MTA1,,metastasis associated 1,metastasis-associated protein MTA1|metastasis associated gene 1 protein,14q32.33,14,NC_000014.9,105419827,105470729,plus,24,603526
9606,Homo sapiens,51094,0,live,ADIPOR1,"ACDCR1, CGI-45, CGI45, PAQR1, TESBP1A",adiponectin receptor 1,adiponectin receptor protein 1|progestin and adipoQ receptor family member 1|progestin and adipoQ receptor family member I,1q32.1,1,NC_000001.11,202940825,202958572,minus,11,607945
